lon,lat
-118.4645524,34.1531565
-118.355735,34.0245458
-118.5750888,34.2782311
-118.3623153,34.0791442
-118.2633517,33.9772876
-118.586312,34.237703
-118.5405181,34.1718406
-118.4443771,34.2146913
-118.1937215,34.0628564
-118.262688,33.989278
-118.3330007,34.1049607
-118.2220522,34.0466784
-118.3119025,34.0648033
-118.4252116,34.2065744
-118.4401654,34.1591157
-118.19685,34.014681
-118.2476828,34.0404141
-118.4558742,34.154823
-118.2502542,34.0475907
-118.5313708,34.2568687
-118.3069753,34.0112046
-118.5358159,34.2475203
-118.2872858,34.0520647
-118.1661632,34.0741515
-118.2894366,34.0807987
-118.242491,34.026089
-118.302472,34.0645398
-118.2693097,34.056195
-118.3761475,34.0777346
-118.4796673,34.1942767
-118.431605,33.959154
-118.2730356,34.0339727
-118.3808856,34.197951
-118.2549938,34.0399537
-118.4546879,34.2324777
-118.4569552,34.200676
-118.2702492,34.0230991
-118.3508321,34.021438
-118.4843052,34.2217027
-118.486033,34.157224
-118.5384169,34.2086076
-118.535749,34.2095015
-118.5868166,34.2013249
-118.2860601,33.7105555
-118.4399037,33.9567234
-118.2905291,33.8965932
-118.3744592,34.0763417
-118.398948,33.9431005
-118.1650205,34.0767174
-118.3439576,34.1019751
-118.5897827,34.2288026
-118.4051285,33.9663242
-118.2887478,34.0622267
-118.328112,34.038875
-118.3802741,33.9316667
-118.2865784,33.9626265
-118.3071069,34.0600383
-118.2297737,34.0221343
-118.178898,34.065162
-118.3407133,34.032251
-118.235754,34.0623185
-118.6021829,34.2361031
-118.2610884,34.0350452
-118.2642255,34.0442139
-118.1870265,34.1084901
-118.4653348,34.1880148
-118.2921227,33.7350044
-118.3907051,34.2076305
-118.299671,33.7972971
-118.5179455,34.1640375
-118.5286845,34.165692
-118.244526,34.0519054
-118.3515434,34.0128814
-118.289707,34.0516237
-118.408322,34.0267374
-118.3445968,34.1012553
-118.2655466,33.7787096
-118.3479814,34.1029533
-118.3484023,34.098482
-118.2014092,34.0814865
-118.4648398,34.0545056
-118.2191279,34.021941
-118.3015596,34.1037805
-118.345117,34.0120519
-118.572275,34.2100315
-118.6039608,34.2191882
-118.2829768,33.9484352
-118.4602335,34.0022093
-118.2524339,34.0377088
-118.4329308,34.0508895
-118.2556773,34.0389419
-118.2970296,34.0619325
-118.2805639,34.044794
-118.4237552,34.2086021
-118.2445077,34.0441076
-118.3112632,34.0619227
-118.4560111,34.156825
-118.272556,34.0599665
-118.3676123,34.0634228
-118.4665955,34.1651663
-118.3796156,33.9534665
-118.4670526,34.3081244
-118.631304,34.202433
-118.4753561,34.2108674
-118.3051358,34.0987351
-118.2984956,34.0622654
-118.255512,34.0437269
-118.2823535,33.9001128
-118.5939394,34.2388007
-118.231239,34.049737
-118.327348,34.0827477
-118.2589207,34.0521824
-118.5635661,34.2762232
-118.4131612,34.2692696
-118.2566833,34.0332098
-118.4411913,33.9909252
-118.2587837,34.0295208
-118.4493921,34.1993947
-118.3457045,34.0877376
-118.2715739,34.0264916
-118.2675999,34.0519387
-118.4417825,33.9897981
-118.3559196,34.0235473
-118.2809376,34.0703785
-118.3216739,34.1049214
-118.3475189,34.0961254
-118.3098931,34.0638654
-118.37533,34.20073
-118.3023682,33.7848466
-118.4489386,34.0329375
-118.4001991,34.1717822
-118.381804,34.2004838
-118.4778653,33.9978341
-118.4777233,34.302575
-118.5035006,34.2267474
-118.475721,34.2379055
-118.4010663,34.2619803
-118.231721,34.0209649
-118.327003,34.110092
-118.4071929,33.9796032
-118.3621537,34.2259462
-118.4391924,34.149909
-118.2649962,34.0481457
-118.6093399,34.1847285
-118.5320475,34.1710084
-118.4767816,34.2209592
-118.5818498,34.2497086
-118.304413,34.0229789
-118.3002571,33.8459422
-118.2944253,34.0625731
-118.4658167,34.2322255
-118.3506285,34.0692763
-118.596462,34.250481
-118.253745,34.02998
-118.3702568,34.0738787
-118.4276246,34.3048356
-118.2833127,34.0620233
-118.4393248,34.1571124
-118.2130051,34.0164961
-118.4644172,34.2096419
-118.4134807,34.1632123
-118.2592862,34.065538
-118.3843146,34.0725903
-118.2524033,34.0300053
-118.3436662,34.1022966
-118.2327797,34.052109
-118.518724,34.1619241
-118.1963597,34.0529682
-118.2196762,34.0855354
-118.4154021,33.9829259
-118.302914,34.102006
-118.3813475,33.947021
-118.434098,34.036758
-118.4393561,33.9890303
-118.4463364,34.0444961
-118.5835367,34.2411094
-118.2991189,34.0713354
-118.5392238,34.1727224
-118.325826,34.0309726
-118.2429316,34.0982657
-118.4227908,33.9782635
-118.4746463,34.0483156
-118.3839951,34.182682
-118.258321,33.986798
-118.3900432,34.067855
-118.3426792,34.208187
-118.2922646,33.7094501
-118.4021422,34.1670863
-118.3407639,34.1033366
-118.4777269,34.1256438
-118.6032187,34.2284407
-118.588078,34.238867
-118.4003995,33.9437032
-118.2684906,34.0581396
-118.4567867,34.2218138
-118.3899724,34.0730027
-118.319799,33.7300847
-118.513559,34.1617461
-118.3124512,34.0474698
-118.4570565,34.1963294
-118.3313523,34.102971
-118.372202,34.1496366
-118.2969231,34.0695868
-118.2646308,33.9768087
-118.4665859,34.1945829
-118.3105303,34.1049098
-118.3087971,33.8653447
-118.247305,34.029005
-118.4858489,34.2196319
-118.2869209,33.8527919
-118.2895243,34.0659138
-118.4560111,34.1504359
-118.3699123,34.2124742
-118.2921764,34.0703206
-118.4556118,34.2148572
-118.3100989,34.1075609
-118.3992883,34.1860806
-118.3256477,34.0209951
-118.3884228,34.0757982
-118.3269719,34.0808746
-118.253665,34.044362
-118.3968722,34.1491894
-118.271992,34.143519
-118.1998907,34.0687276
-118.2417895,34.0219049
-118.2520684,34.0413226
-118.4841653,34.192874
-118.2299108,34.0370349
-118.2695184,34.0506597
-118.4848532,34.2290464
-118.4964119,34.2215232
-118.3070617,34.0564915
-118.4555092,34.1651368
-118.242333,34.018915
-118.3771095,34.225784
-118.2760046,34.1488792
-118.2357589,34.0333364
-118.308546,34.0139215
-118.2615245,34.0416469
-118.2540543,33.9898717
-118.2378605,34.1009304
-118.4078589,34.04525
-118.2324694,34.0397607
-118.4417759,34.2017379
-118.3709024,34.2147388
-118.2951202,34.0619565
-118.3736785,34.2000486
-118.2353648,34.0460135
-118.2453072,34.0623803
-118.3217663,34.0983334
-118.412544,34.016355
-118.362471,34.211945
-118.340103,34.091043
-118.36692,34.1403937
-118.3746922,33.9311523
-118.575955,34.2339709
-118.3691134,34.1601344
-118.3000287,34.0681708
-118.3019468,33.7666961
-118.4629958,34.0392483
-118.2609764,33.986851
-118.2232858,34.070829
-118.2316727,34.0249578
-118.3869165,33.9442658
-118.3781763,34.1958573
-118.2908031,34.0606331
-118.294893,34.078657
-118.3100073,34.0847375
-118.5981148,34.2216309
-118.4654101,34.1919042
-118.2762558,34.0488385
-118.5341486,34.2203251
-118.2321164,34.0512272
-118.4090992,34.2432001
-118.2804808,34.0546473
-118.2353934,34.0239784
-118.4681932,34.0565599
-118.3709851,34.2127439
-118.4682388,34.2176101
-118.2222349,34.0775344
-118.2232858,34.070829
-118.4020371,33.941467
-118.5398534,34.1795005
-118.5321053,34.1669073
-118.3421313,34.0983543
-118.4448775,34.208173
-118.2503959,34.0311168
-118.3775215,33.9415647
-118.4089167,33.9322705
-118.2721905,34.0574566
-118.4114269,34.2429736
-118.4655644,34.1775417
-118.2529592,34.0381984
-118.4465659,33.9866601
-118.4275826,34.2007521
-118.2749997,34.2451093
-118.2567376,34.0068655
-118.4286778,34.2015143
-118.4137667,33.9318717
-118.2583269,33.9827851
-118.2804083,34.0623958
-118.3209443,34.1086966
-118.5750405,34.2792173
-118.3105743,34.0724331
-118.261798,33.983548
-118.3112256,34.0963501
-118.4459729,34.2151186
-118.4418203,34.0457614
-118.2683265,34.1093889
-118.315396,34.0863097
-118.2178028,34.1233323
-118.4281302,34.0664712
-118.3684339,34.1389355
-118.2573185,34.0365566
-118.4842522,34.1999644
-118.5733031,34.2031616
-118.4060185,34.201845
-118.5999947,34.2494128
-118.4202351,34.1500115
-118.4033256,33.9441802
-118.4689688,34.217426
-118.5773894,34.2080651
-118.2623004,33.9807685
-118.3539564,34.013435
-118.2549921,34.0205773
-118.4397212,34.1992933
-118.2865098,34.0759485
-118.3896546,33.9469524
-118.2458406,33.9452378
-118.4527258,34.2309373
-118.436761,34.1500259
-118.408871,34.2022655
-118.25454,34.04451
-118.2498425,34.0840133
-118.2854593,33.9099198
-118.598097,34.227755
-118.3001818,34.1011136
-118.2525739,34.046538
-118.458736,34.003904
-118.2895638,34.1111267
-118.442989,34.045558
-118.6042211,34.2424122
-118.4192316,33.9707666
-118.3267436,34.2605359
-118.3870177,34.2203005
-118.2690616,33.9584404
-118.2000049,34.1029391
-118.250851,34.043233
-118.3727654,33.9312298
-118.3697981,34.2203884
-118.5220667,34.2509281
-118.4395387,34.2219294
-118.2561798,33.9961759
-118.2490393,34.0331126
-118.2161952,34.0191455
-118.4618651,34.3077671
-118.4683757,34.0439627
-118.5364699,34.2131198
-118.2295402,34.1192222
-118.4161229,33.9425484
-118.2834497,33.9141074
-118.3966389,34.0539849
-118.2274436,34.0652706
-118.455646,34.2255728
-118.350768,34.0140207
-118.3841477,34.0308645
-118.2691127,33.9643204
-118.3042856,34.02352
-118.388059,33.946955
-118.5319181,34.2315292
-118.5189653,34.1704916
-118.264608,33.7634318
-118.3928961,34.1679454
-118.3042303,34.0974404
-118.5668491,34.2776231
-118.5232982,34.1705548
-118.534472,34.2377425
-118.3853188,34.2200028
-118.5233438,34.2215722
-118.3043216,34.0890186
-118.4501204,34.2907451
-118.5930196,34.2347193
-118.2560428,33.9361606
-118.5692136,34.2342159
-118.452903,34.2321672
-118.2378873,34.04292
-118.3304422,34.0919237
-118.2753423,34.0548293
-118.3395262,34.0072506
-118.253967,34.041065
-118.3024063,33.8074402
-118.3261956,33.9779475
-118.2646415,33.986745
-118.3530828,34.0628131
-118.2562255,34.0343218
-118.4372423,34.0220179
-118.3541115,34.1734122
-118.2642653,33.9331517
-118.4558178,34.157136
-118.403148,34.025759
-118.26215,34.0373
-118.3906366,34.0763824
-118.5407748,34.2314964
-118.2483072,34.0485257
-118.2391329,34.0268674
-118.2472717,33.9944301
-118.4682033,34.2460714
-118.3925309,34.1718714
-118.440381,34.1652731
-118.3457941,34.1020001
-118.6035961,34.2192807
-118.265186,34.052953
-118.3347452,34.0134132
-118.2976666,34.0476342
-118.6257669,34.1919549
-118.5951623,34.2000067
-118.2291273,34.0363302
-118.3732831,34.024642
-118.5704056,34.2401309
-118.395315,34.200704
-118.3962311,34.2073961
-118.2894786,33.8800598
-118.4332554,34.2203689
-118.4490363,34.1637404
-118.4105976,34.1507149
-118.3079959,34.035579
-118.4258492,34.1473642
-118.3083871,34.0996761
-118.5912038,34.1875019
-118.2312842,34.0403787
-118.4042078,34.0534731
-118.2628036,33.9876773
-118.337957,34.1017009
-118.2808462,34.0531154
-118.3100693,34.0686108
-118.5355666,34.1843346
-118.39778,34.2225792
-118.2349475,34.0219217
-118.5500834,34.2356934
-118.4515668,34.194241
-118.4688718,34.2323623
-118.3534403,34.0721208
-118.4366182,34.0611408
-118.259172,34.0495782
-118.3822618,34.1945885
-118.473151,34.2826514
-118.419751,34.0207937
-118.28976,34.110619
-118.2746063,34.0183528
-118.4038264,34.0304702
-118.5289404,34.2019603
-118.25385,34.0373158
-118.2501297,34.0285691
-118.3960912,34.0539623
-118.3458505,34.0677024
-118.3119025,34.0686437
-118.245341,34.042755
-118.4164472,34.1863864
-118.6021947,34.2507742
-118.3499387,34.0121994
-118.4017966,34.0537708
-118.475324,34.196362
-118.4222081,34.1815533
-118.249817,34.031573
-118.5724265,34.2396189
-118.4219237,33.9970856
-118.5480767,34.1933507
-118.1937455,34.0135259
-118.3507149,34.1020418
-118.5849957,34.2380289
-118.4062919,34.0289697
-118.294249,34.095103
-118.3554174,34.1653278
-118.3796129,33.944172
-118.245244,34.034828
-118.6415198,34.1871722
-118.3541847,34.1524918
-118.2384101,34.0359296
-118.2876517,33.9592146
-118.4742611,34.208909
-118.2905871,34.0683949
-118.5222948,34.2517876
-118.4464746,33.9856429
-118.299136,34.059587
-118.2670518,34.0567178
-118.4420028,34.0459554
-118.535686,34.2379078
-118.5355293,34.19233
-118.3915724,33.9768046
-118.2742243,33.9729743
-118.4561086,34.2210317
-118.44838,34.1631891
-118.5965869,34.2206207
-118.22894,34.031322
-118.4403336,34.3136865
-118.2731726,34.10872
-118.2432057,34.0385674
-118.4592962,34.194323
-118.2975873,33.7863335
-118.5035162,34.1594457
-118.286723,34.032376
-118.2651491,34.0283947
-118.2353934,34.1067898
-118.4682616,34.0567625
-118.402209,34.2817249
-118.4410963,34.044425
-118.2747941,34.0675709
-118.3708889,33.9462113
-118.5326022,34.175627
-118.320021,34.059267
-118.523018,34.1718556
-118.2956443,34.0663856
-118.3027422,34.0684342
-118.3745502,34.0728827
-118.6257777,34.1926117
-118.2225434,34.0377168
-118.4282891,34.208703
-118.2744185,34.0528883
-118.2990673,34.0715499
-118.4178931,34.0524507
-118.2886273,34.0539044
-118.4228364,34.2015472
-118.5347913,34.1795429
-118.4855295,34.1569339
-118.5789774,34.2331753
-118.2843175,34.0748957
-118.4524064,34.0435807
-118.455125,34.048308
-118.3074029,34.0591224
-118.4021161,34.0228555
-118.3920288,33.9327362
-118.322769,34.088674
-118.4087297,34.1447559
-118.4537472,34.0485014
-118.2779687,34.0279387
-118.44976,34.2413801
-118.4525433,34.1829313
-118.4441018,34.0357522
-118.2642653,33.9828274
-118.224895,34.036024
-118.2744516,34.0632749
-118.2874918,34.0605197
-118.3258279,34.0947022
-118.3131718,34.0645272
-118.4439927,34.2015257
-118.4477522,34.1910439
-118.2629863,34.046886
-118.3920288,33.9327362
-118.2506714,34.0494221
-118.308084,34.0562392
-118.2884281,34.0302519
-118.2986814,33.7949344
-118.4694092,34.2195841
-118.315202,33.730334
-118.3443229,34.1038884
-118.3622167,34.1471244
-118.2779425,33.9962296
-118.396365,34.254185
-118.4448775,34.208173
-118.22059,34.0201355
-118.337841,34.106629
-118.3012161,34.0633133
-118.4462921,34.1607493
-118.2584639,34.0060184
-118.3518106,34.1319869
-118.4337433,34.2103381
-118.4256659,34.3132611
-118.4169492,34.1463638
-118.4616004,34.0446073
-118.3480248,34.0966718
-118.422165,34.18383
-118.4492095,34.1964998
-118.4594787,34.1816633
-118.4627638,34.200793
-118.225523,34.039115
-118.4064712,34.2055101
-118.2481705,34.040867
-118.3871159,34.1950442
-118.2933608,34.0477501
-118.419934,33.9411439
-118.263055,34.03357
-118.4309666,34.0434572
-118.3256933,34.0855137
-118.4449111,33.9902782
-118.2317735,34.0656326
-118.2273522,34.045679
-118.2821796,33.9431886
-118.3787912,34.2311838
-118.311513,34.010547
-118.4089851,34.2707796
-118.3230456,34.1078505
-118.455481,34.2715709
-118.4818799,34.2003234
-118.4630832,34.0383377
-118.3936264,33.9470298
-118.367697,34.154388
-118.2713455,34.0607687
-118.2641283,34.0499231
-118.4700803,34.2315899
-118.4596415,34.0009522
-118.4607106,34.0438116
-118.4166297,34.2047055
-118.1989459,34.0546596
-118.212868,34.0395558
-118.3547098,34.0982624
-118.453044,33.9615823
-118.228438,34.017577
-118.5912027,34.1922746
-118.525722,34.0464279
-118.4169948,34.200382
-118.2456494,33.7833111
-118.3510801,34.0952335
-118.2648592,34.0104305
-118.2867154,34.0579927
-118.5260803,34.26331
-118.4661857,34.0567452
-118.331291,34.085774
-118.356085,34.0241128
-118.3596416,34.1848919
-118.2961695,34.056552
-118.2565531,34.0394172
-118.2893187,33.7353774
-118.4095899,34.2988181
-118.3933982,34.1554766
-118.4918933,34.1920309
-118.4104228,34.2531222
-118.446429,34.212332
-118.4646345,34.0449037
-118.6297853,34.2014942
-118.2727046,34.0543157
-118.3506285,34.0692763
-118.2349301,34.0399129
-118.351491,34.0536599
-118.4700182,34.2187974
-118.4500414,34.2384896
-118.2510885,34.0653411
-118.2274664,34.0696876
-118.4681932,34.2296313
-118.2288254,34.0160713
-118.4162667,34.2048915
-118.2505592,34.0603889
-118.2750682,34.0584592
-118.3880805,34.2128215
-118.5672326,34.2196915
-118.4161505,34.2430418
-118.2887022,34.0658791
-118.2340684,34.0510118
-118.3162865,34.0620272
-118.4830661,34.1921225
-118.2897705,34.0600088
-118.5986727,34.2347211
-118.250836,34.0484859
-118.4104228,34.2531222
-118.249431,34.0453675
-118.223602,34.0356231
-118.2617758,34.0552524
-118.4755755,34.0475074
-118.2675999,34.0519387
-118.289078,33.7375825
-118.3005996,33.8311597
-118.2450331,34.0991018
-118.2246462,34.0770204
-118.5927461,34.2382169
-118.2566833,34.0332098
-118.3093315,34.0779207
-118.4282138,34.2090614
-118.2933083,33.9889963
-118.3128392,34.0578507
-118.4092687,34.2284263
-118.2168723,34.0814652
-118.2893416,34.1072406
-118.4496383,34.2433648
-118.4907301,34.3221125
-118.2892539,34.0999455
-118.2677598,34.0393914
-118.3552533,34.098393
-118.3269747,33.9841217
-118.2739491,34.1487932
-118.3665732,34.2189441
-118.2145587,34.0185927
-118.3582856,34.0714984
-118.4521288,34.2025537
-118.3740437,34.1584179
-118.256511,34.0508721
-118.339346,34.0473388
-118.2736294,33.9379117
-118.2015381,34.0659456
-118.4403735,34.2359924
-118.3865969,34.1964447
-118.3116104,34.0600054
-118.3889135,34.2064681
-118.3516693,34.1013654
-118.287463,34.090657
-118.3417899,34.1045794
-118.453568,34.0384978
-118.2879942,34.0515111
-118.4334663,34.1494155
-118.2859218,34.1484044
-118.2448059,34.0480503
-118.1969525,34.0179432
-118.3782434,33.9442745
-118.4015684,34.2613353
-118.2230117,34.0202936
-118.2678968,34.0578876
-118.2137819,34.0209084
-118.5131727,34.1942613
-118.2681252,34.0575905
-118.3454098,34.0475846
-118.247881,34.052392
-118.415078,34.0627128
-118.3975061,34.1907887
-118.4580643,34.1830975
-118.4540034,34.234286
-118.6315468,34.2031499
-118.453376,34.2209
-118.3427034,34.0707611
-118.228266,34.0451312
-118.4722537,34.2341527
-118.1909339,34.1137802
-118.30165,34.0987053
-118.3744089,34.144103
-118.5789288,34.2088751
-118.259035,34.040464
-118.5389197,34.1743546
-118.4089167,33.9322705
-118.3225044,34.0563135
-118.3698894,34.2404056
-118.3845657,34.073307
-118.4173155,33.9815634
-118.6322487,34.1621841
-118.2936348,34.0796894
-118.2156553,34.0647639
-118.4002904,34.0220333
-118.6093399,34.1847285
-118.2913756,33.9093906
-118.2806088,34.0294183
-118.6266613,34.1903848
-118.5966874,34.2401932
-118.435888,34.1799782
-118.412933,34.2385641
-118.2364523,34.0226529
-118.2934056,33.9606828
-118.4658663,34.198255
-118.2756136,34.0340911
-118.2880824,34.0620291
-118.397416,34.164419
-118.3071531,34.0926303
-118.3971246,34.1744783
-118.4146901,34.2419728
-118.6040714,34.2086373
-118.2558957,34.0378767
-118.5310073,34.1678337
-118.423369,34.3007683
-118.1942661,34.0630079
-118.3280221,34.0864908
-118.4476531,34.184339
-118.590124,34.23805
-118.221205,34.020987
-118.4818799,34.2003234
-118.4540184,34.2324024
-118.3406726,34.1037593
-118.398948,33.9431005
-118.5791598,34.2342454
-118.447311,34.1644724
-118.3136378,34.0546079
-118.2948679,33.7652064
-118.1818335,34.0759412
-118.6028211,34.2456668
-118.5322373,34.1755596
-118.2720764,34.0258459
-118.3769725,34.0558379
-118.37559,34.07523
-118.2982253,34.0695998
-118.5685818,34.220657
-118.23061,34.071185
-118.2766212,34.0458659
-118.2810746,34.0687839
-118.3482072,34.0334213
-118.430412,34.2792851
-118.2856401,33.9108497
-118.2395509,33.9329309
-118.2395767,34.0605395
-118.3274513,34.0822144
-118.4532278,34.0700765
-118.2874233,34.0601967
-118.4038048,34.0015898
-118.5222639,34.1718613
-118.343144,34.091583
-118.5890222,34.190923
-118.5790897,34.2077172
-118.4842978,34.2124425
-118.3798489,34.1398403
-118.3013075,34.0756121
-118.2893416,34.0293835
-118.6050321,34.2343241
-118.2889601,34.0910405
-118.3617667,34.068885
-118.2353835,34.0506294
-118.4941865,34.2007069
-118.2501954,33.7829713
-118.6181034,34.2722832
-118.574646,34.2016943
-118.4242055,34.0205136
-118.2506343,34.0251046
-118.2007286,34.0605195
-118.3477251,34.0168883
-118.2682113,33.9556198
-118.4645432,34.0565188
-118.318296,34.093566
-118.3979971,33.9806456
-118.3305792,34.0946486
-118.286113,34.066463
-118.4216955,34.1579519
-118.299495,34.054014
-118.3028602,34.0828243
-118.3953494,34.2567136
-118.2800697,34.0719955
-118.6054048,34.2148226
-118.3370873,34.1058388
-118.3884684,34.0763065
-118.3032712,33.8439885
-118.3496306,34.0136659
-118.5030111,34.1735984
-118.2779687,33.9702803
-118.4547335,34.2267604
-118.2015381,34.0659456
-118.5847221,34.1675114
-118.3432271,34.2088483
-118.5035026,34.1717208
-118.2564012,34.0450356
-118.4495035,34.2226561
-118.2606109,33.9867818
-118.3073575,34.1049636
-118.2472518,34.0486175
-118.301239,34.0557658
-118.274903,34.05869
-118.4532734,34.2322357
-118.4306571,34.2057851
-118.2600832,34.0697652
-118.2710258,34.0487228
-118.2808919,34.0865926
-118.2173002,34.0843663
-118.2471997,34.0322897
-118.4239767,34.2808768
-118.3475903,34.0667357
-118.2122283,34.0440391
-118.2975397,34.0685726
-118.5627453,34.2396788
-118.2669376,34.0382356
-118.4497844,34.2106534
-118.2802981,34.0687777
-118.2942742,34.0961694
-118.3663618,34.0638923
-118.3761913,34.1586743
-118.3039519,34.1027944
-118.3011433,34.1031171
-118.3435476,34.0699674
-118.5837191,34.241701
-118.390842,33.9440037
-118.2640141,34.045529
-118.2370381,34.0411849
-118.2440281,34.0445273
-118.4221176,33.9397048
-118.6093399,34.1847285
-118.3338682,34.1050235
-118.6083507,34.2193483
-118.5895092,34.2287124
-118.3426798,34.0694283
-118.3143622,34.0654776
-118.2527975,34.0446725
-118.4376479,34.3136935
-118.3955891,33.946178
-118.4304348,34.16448
-118.4686494,34.201744
-118.2253108,34.0895554
-118.489694,34.1576322
-118.305509,34.0905616
-118.2821124,34.0561209
-118.3667737,34.2252907
-118.5703144,34.2383201
-118.603629,34.18081
-118.3826256,34.1963641
-118.2185796,34.0223978
-118.4692654,34.0598274
-118.3969135,34.1950397
-118.229563,34.027001
-118.5933374,34.2368615
-118.4567411,34.1555231
-118.465563,34.1892077
-118.4514251,34.2077631
-118.2584639,34.0504552
-118.288174,33.975942
-118.2349107,34.0455088
-118.2183968,34.0216423
-118.3032712,33.8430261
-118.4929197,34.2797852
-118.4131612,34.2762906
-118.3757783,34.1964065
-118.2261574,34.0393198
-118.3343933,34.1043523
-118.2134621,34.020147
-118.2725103,34.0600979
-118.178229,34.067069
-118.5310687,34.1745156
-118.3970041,34.2118762
-118.2285169,34.02235
-118.2934978,33.8517959
-118.3125418,34.0528814
-118.3781521,33.9432563
-118.4902283,34.0472971
-118.3217157,34.1144423
-118.2464037,34.0468174
-118.4385348,33.9882764
-118.5956041,34.2382238
-118.2394305,33.9324502
-118.2625752,34.0422255
-118.2800697,34.0719955
-118.2696975,34.2417421
-118.3797212,33.9546752
-118.2551748,33.9899384
-118.4270578,34.0670804
-118.4024746,34.1664565
-118.4647764,34.1944665
-118.487457,34.2141021
-118.2473173,33.9459059
-118.2414244,34.0269606
-118.2344796,34.0152364
-118.5873208,34.2416252
-118.3861861,34.1984247
-118.4069605,33.9419233
-118.2995948,34.045773
-118.4499653,34.042735
-118.4524925,34.2210674
-118.3011591,34.0253076
-118.2845964,34.0820136
-118.223602,34.0356231
-118.3746371,33.9462579
-118.294018,34.053486
-118.2664579,33.7920948
-118.3900616,33.9324074
-118.244155,33.942347
-118.4036679,34.0007839
-118.3745458,34.0883135
-118.4482251,34.1963237
-118.3030588,34.0329475
-118.2872406,34.0838469
-118.1780974,34.1150826
-118.319082,34.04743
-118.3679408,34.236542
-118.4297731,34.2025959
-118.318198,34.030923
-118.255723,34.0458553
-118.3085231,33.8158509
-118.3885141,34.0747358
-118.4419984,34.000016
-118.3502551,34.0161722
-118.4737023,34.2561527
-118.4502272,33.9948701
-118.2506979,33.7759026
-118.3647993,34.099572
-118.4705738,34.3114307
-118.2562969,34.0396914
-118.3708481,34.1910949
-118.2698838,33.9896371
-118.2730356,34.021003
-118.3996522,33.9428852
-118.2048258,34.0389941
-118.2412869,34.0656236
-118.2754108,33.7940426
-118.1991296,34.0170563
-118.2940915,34.0943752
-118.4447903,33.9856591
-118.3307162,34.0992927
-118.2727722,33.7215729
-118.3680437,34.141297
-118.2806635,34.0596436
-118.3720193,33.9767364
-118.4071624,33.9450194
-118.5289404,34.2019603
-118.5362702,34.183772
-118.3987385,34.0285024
-118.3793413,33.9760302
-118.2439468,34.0203164
-118.2762662,34.0621711
-118.313748,34.258234
-118.4300925,34.1516866
-118.2609078,34.0472242
-118.4385348,34.1789927
-118.202541,34.017697
-118.2639961,34.0312759
-118.3086162,34.0144017
-118.4741699,34.2107675
-118.260234,34.0246601
-118.3777027,34.0702135
-118.453533,34.064958
-118.290551,33.94604
-118.3135865,34.0621008
-118.3858319,34.0483678
-118.4396352,33.9996811
-118.3809809,34.071342
-118.4293167,34.2612919
-118.5388957,34.1794632
-118.6061697,34.2371292
-118.2696554,33.7785383
-118.3073285,34.0691449
-118.244526,34.0519054
-118.41729,33.980571
-118.2512461,34.0443296
-118.2993007,33.7987282
-118.483022,34.191816
-118.5344948,34.2404683
-118.4741026,34.221555
-118.4221176,33.9397048
-118.3678351,34.1644501
-118.2394102,34.0613627
-118.3649078,34.1506447
-118.4236136,34.0032201
-118.2404577,34.0543731
-118.2533475,34.0598956
-118.3806628,34.1730944
-118.4027094,34.0554612
-118.501532,34.256727
-118.5364787,34.1827608
-118.2551729,34.0357297
-118.4470613,34.1551846
-118.6009976,34.2090548
-118.2573676,34.0676973
-118.4441421,34.0622978
-118.2795673,34.0108466
-118.433444,33.9600058
-118.317396,34.003958
-118.255986,34.0448189
-118.5978972,34.2213286
-118.3382502,34.0876101
-118.2867154,34.0649948
-118.3017642,33.7886505
-118.5355583,34.1831736
-118.2453986,34.0464274
-118.2592862,34.0402437
-118.4137317,34.0270815
-118.2949953,34.0578971
-118.3258711,34.1009583
-118.2404577,34.0543731
-118.4603775,34.0516664
-118.2274436,34.0652706
-118.419513,33.9406927
-118.5984013,34.2174696
-118.4479348,34.0433453
-118.285465,34.0742559
-118.263169,34.0391554
-118.4161229,33.9425484
-118.370209,34.2418022
-118.599228,34.234827
-118.3642286,34.0889005
-118.4587645,34.298385
-118.2972158,34.0303054
-118.344802,34.06115
-118.2819881,33.7407122
-118.2358973,34.0595631
-118.474398,34.2055623
-118.2686962,34.1129574
-118.2326737,34.0240242
-118.2596516,34.1003355
-118.5945739,34.1958463
-118.4756754,34.2369995
-118.4510952,34.2077339
-118.25385,34.0373158
-118.332849,34.088356
-118.4140283,34.2874404
-118.285231,33.9134632
-118.5647516,34.2771184
-118.2642653,33.772894
-118.38159,33.953059
-118.4135263,34.0607034
-118.2536539,34.0451866
-118.2698153,34.0564085
-118.3506285,34.0692763
-118.2589207,34.0438572
-118.2566367,33.7906425
-118.3084788,34.0600267
-118.4421939,34.0387721
-118.2901409,34.0900626
-118.5944329,34.2320091
-118.5014044,34.1601958
-118.2556545,34.0504953
-118.2377691,34.0458066
-118.3680437,34.141297
-118.3997427,34.1579175
-118.2560885,34.0122963
-118.2274436,34.0652706
-118.2909858,34.0706699
-118.2536476,33.7757228
-118.3757783,34.2404829
-118.3322527,34.0844438
-118.2939088,34.0670592
-118.2831104,33.8843166
-118.2279462,34.0685475
-118.2232428,34.0541638
-118.4395387,34.1623691
-118.5968677,34.2398298
-118.5864916,34.2495167
-118.254686,34.0481329
-118.2712542,34.0710352
-118.2896156,34.050606
